Gene;State;Pct;Expression
PBANKA_1028800;sporozoite;0,03;4,22
PBANKA_1028900;sporozoite;0,01;6,11
PBANKA_1029000;sporozoite;0,06;4,85
PBANKA_1029100;sporozoite;0,11;3,52
PBANKA_1029200;sporozoite;0,05;5,12
PBANKA_1029300;sporozoite;0,05;4,36
PBANKA_1029400;sporozoite;0;3,8
PBANKA_1029500;sporozoite;0,01;4,91
PBANKA_1029600;sporozoite;0;3
PBANKA_1029700;sporozoite;0,12;5,85
PBANKA_1029800;sporozoite;0,04;6,06
PBANKA_1029900;sporozoite;0;0
PBANKA_1030000;sporozoite;0;8,14
PBANKA_1030100;sporozoite;0;0
PBANKA_1030200;sporozoite;0,07;5,7
PBANKA_1030300;sporozoite;0,07;7,19
PBANKA_1030400;sporozoite;0,01;3,74
PBANKA_1030500;sporozoite;0,01;6,03
PBANKA_1030600;sporozoite;0;0,98
PBANKA_1030700;sporozoite;0;0
PBANKA_1030800;sporozoite;0;0
PBANKA_1030900;sporozoite;0;4,39
PBANKA_1031000;sporozoite;0,08;5,17
PBANKA_1031100;sporozoite;0,17;6,03
PBANKA_1031200;sporozoite;0,05;5,37
PBANKA_1031300;sporozoite;0,05;5,33
PBANKA_1031400;sporozoite;0,02;4,18
PBANKA_1031500;sporozoite;0,11;5,12
PBANKA_1031600;sporozoite;0,26;5,93
PBANKA_1031700;sporozoite;0;7,27
PBANKA_1031800;sporozoite;0;0
PBANKA_1031900;sporozoite;0,02;3,97
PBANKA_1032000;sporozoite;0,01;5,53
PBANKA_1032100;sporozoite;0;0
PBANKA_1032200;sporozoite;0,03;4,25
PBANKA_1032300;sporozoite;0;0
PBANKA_1032400;sporozoite;0;0
PBANKA_1032500;sporozoite;0,03;4,22
PBANKA_1032600;sporozoite;0,24;4,92
PBANKA_1032700;sporozoite;0,02;6,72
PBANKA_1032800;sporozoite;0,02;5,14
PBANKA_1032900;sporozoite;0,03;4,3
PBANKA_1033000;sporozoite;0,38;5,8
PBANKA_1033100;sporozoite;0,11;6,08
PBANKA_1033200;sporozoite;0,03;7,1
PBANKA_1033300;sporozoite;0;0
PBANKA_1033400;sporozoite;0,11;4,85
PBANKA_1033500;sporozoite;0;5,93
PBANKA_1033600;sporozoite;0;4,32
PBANKA_1033700;sporozoite;0,04;4,67
PBANKA_1033800;sporozoite;0,26;6,48
PBANKA_1033900;sporozoite;0,37;6,4
PBANKA_1034000;sporozoite;0,16;4,63
PBANKA_1034100;sporozoite;0,04;6,01
PBANKA_1034200;sporozoite;0,14;4,82
PBANKA_1034300;sporozoite;0,06;5,5
PBANKA_1034400;sporozoite;0;7,37
PBANKA_1034500;sporozoite;0,26;6,9
PBANKA_1034600;sporozoite;0,16;4,13
PBANKA_1034700;sporozoite;0,15;5,54
PBANKA_1034800;sporozoite;0,38;4,95
PBANKA_1034900;sporozoite;0,19;5,81
PBANKA_1035000;sporozoite;0,25;4,83
PBANKA_1035100;sporozoite;0,08;5,61
PBANKA_1035200;sporozoite;0;2,17
PBANKA_1035300;sporozoite;0;0
PBANKA_1035400;sporozoite;0,01;4,07
PBANKA_1035500;sporozoite;0;7,99
PBANKA_1035600;sporozoite;0,03;4,17
PBANKA_1035700;sporozoite;0;0,72
PBANKA_1035800;sporozoite;0,01;3,74
PBANKA_1035900;sporozoite;0,09;5,83
PBANKA_1036000;sporozoite;0,05;6,09
PBANKA_1036100;sporozoite;0,04;5,48
PBANKA_1036200;sporozoite;0;0
PBANKA_1036300;sporozoite;0,05;4,58
PBANKA_1036400;sporozoite;0,21;5,21
PBANKA_1036500;sporozoite;0,05;4,78
PBANKA_1036600;sporozoite;0,08;5,61
PBANKA_1036700;sporozoite;0;5,08
PBANKA_1036800;sporozoite;0,13;4,11
PBANKA_1036900;sporozoite;0,63;5,9
PBANKA_1037000;sporozoite;0,44;6,15
PBANKA_1037100;sporozoite;0,3;5,03
PBANKA_1037200;sporozoite;0,12;5,03
PBANKA_1037300;sporozoite;0,71;6,46
PBANKA_1037400;sporozoite;0,74;7,64
PBANKA_1037500;sporozoite;0,14;4,1
PBANKA_1037600;sporozoite;0,18;5,14
PBANKA_1037700;sporozoite;0;0
PBANKA_1037800;sporozoite;0,03;7,39
PBANKA_1037900;sporozoite;0,01;4,91
PBANKA_1038000;sporozoite;0,37;4,61
PBANKA_1038100;sporozoite;0,03;5,89
PBANKA_1038200;sporozoite;0,01;6,17
PBANKA_1038300;sporozoite;0,01;5,71
PBANKA_1038400;sporozoite;0;0
PBANKA_1038500;sporozoite;0;5,29
PBANKA_1038600;sporozoite;0;7,54
PBANKA_1038700;sporozoite;0,02;3,95
PBANKA_1038800;sporozoite;0;0
PBANKA_1038900;sporozoite;0,21;5,91
PBANKA_1039000;sporozoite;0;6,86
PBANKA_1039100;sporozoite;0,07;6,03
PBANKA_1039200;sporozoite;0,04;4,18
PBANKA_1039300;sporozoite;0,09;4,61
PBANKA_1039400;sporozoite;0,11;6,13
PBANKA_1039450;sporozoite;0;2,48
PBANKA_1039500;sporozoite;0,04;5,48
PBANKA_1039600;sporozoite;0;7,63
PBANKA_1039700;sporozoite;0,08;5,97
PBANKA_1039800;sporozoite;0;0
PBANKA_1039900;sporozoite;0;0
PBANKA_1040000;sporozoite;0;3,7
PBANKA_1040100;sporozoite;0,01;5,19
PBANKA_1040151;sporozoite;0;0
PBANKA_1040200;sporozoite;0;0
PBANKA_1040300;sporozoite;0;0
PBANKA_1040400;sporozoite;0;0
PBANKA_1040500;sporozoite;0;0
PBANKA_1040521;sporozoite;0;0
PBANKA_1040541;sporozoite;0;3,28
PBANKA_1040561;sporozoite;0;1,25
PBANKA_1040581;sporozoite;0;1,46
PBANKA_1040621;sporozoite;0;0
PBANKA_1100300;sporozoite;0;0
PBANKA_1100351;sporozoite;0;0
PBANKA_1100400;sporozoite;0;0
PBANKA_1100441;sporozoite;0;0
PBANKA_1100461;sporozoite;0;0
PBANKA_1100500;sporozoite;0;3,68
PBANKA_1100600;sporozoite;0;0
PBANKA_1100700;sporozoite;0;0,71
PBANKA_1100750;sporozoite;0;1,54
PBANKA_1100781;sporozoite;0;0
PBANKA_1100821;sporozoite;0;0
PBANKA_1100850;sporozoite;0;0
PBANKA_1100860;sporozoite;0;0
PBANKA_1100900;sporozoite;0,01;4,91
PBANKA_1101000;sporozoite;0;9,6
PBANKA_1101100;sporozoite;0,01;9,03
PBANKA_1101200;sporozoite;0;0
PBANKA_1101300;sporozoite;0,01;7,65
PBANKA_1101400;sporozoite;0;6,12
PBANKA_1101500;sporozoite;0;0
PBANKA_1101600;sporozoite;0;6,36
PBANKA_1101700;sporozoite;0,02;6,94
PBANKA_1101800;sporozoite;0,01;4,11
PBANKA_1101900;sporozoite;0;0
PBANKA_1102000;sporozoite;0;8,37
PBANKA_1102100;sporozoite;0,07;3,55
PBANKA_1102200;sporozoite;0;0
PBANKA_1102300;sporozoite;0;0
PBANKA_1102400;sporozoite;0,01;6,31
PBANKA_1102500;sporozoite;0;0
PBANKA_1102600;sporozoite;0;3,9
PBANKA_1102700;sporozoite;0,07;5,36
PBANKA_1102800;sporozoite;0,03;3,69
PBANKA_1102900;sporozoite;0,29;6,03
PBANKA_1103000;sporozoite;0,01;5,73
PBANKA_1103100;sporozoite;0,01;5,4
PBANKA_1103200;sporozoite;0,02;5,62
PBANKA_1103300;sporozoite;0,01;6,24
PBANKA_1103400;sporozoite;0,08;6,79
PBANKA_1103500;sporozoite;0,01;4,8
PBANKA_1103600;sporozoite;0,02;6,11
PBANKA_1103700;sporozoite;0,04;4,41
PBANKA_1103800;sporozoite;0,64;5,69
PBANKA_1103900;sporozoite;0,19;2,79
PBANKA_1104000;sporozoite;0,02;5,3
PBANKA_1104100;sporozoite;0;0
PBANKA_1104200;sporozoite;0,04;5,59
PBANKA_1104300;sporozoite;0,02;3,75
PBANKA_1104400;sporozoite;0,39;5,4
PBANKA_1104500;sporozoite;0,18;6,29
PBANKA_1104600;sporozoite;0,33;4,8
PBANKA_1104700;sporozoite;0,36;5,02
PBANKA_1104800;sporozoite;0,02;6,1
PBANKA_1104900;sporozoite;0,05;4,52
PBANKA_1105000;sporozoite;0;0
PBANKA_1105100;sporozoite;0,08;4,89
PBANKA_1105200;sporozoite;0,06;4,11
PBANKA_1105300;sporozoite;0,29;5,16
PBANKA_1105400;sporozoite;0,13;5,61
PBANKA_1105500;sporozoite;0,32;6,74
PBANKA_1105600;sporozoite;0,22;5,51
PBANKA_1105700;sporozoite;0,14;5,29
PBANKA_1105800;sporozoite;0,06;5,31
PBANKA_1105900;sporozoite;0,25;5,53
PBANKA_1106000;sporozoite;0,05;5,31
PBANKA_1106100;sporozoite;0,51;5,89
PBANKA_1106200;sporozoite;0;0
PBANKA_1106300;sporozoite;0;0
PBANKA_1106400;sporozoite;0,04;4,66
PBANKA_1106500;sporozoite;0,36;5,96
PBANKA_1106600;sporozoite;0,02;5,83
PBANKA_1106700;sporozoite;0,43;6,3
PBANKA_1106800;sporozoite;0,09;5,49
PBANKA_1106900;sporozoite;0;3,32
PBANKA_1107000;sporozoite;0;0
PBANKA_1107100;sporozoite;0,01;5,02
PBANKA_1107200;sporozoite;0,15;5,67
PBANKA_1107300;sporozoite;0;0
PBANKA_1107400;sporozoite;0,15;5,28
PBANKA_1107500;sporozoite;0;12,31
PBANKA_1107600;sporozoite;0,76;8,03
PBANKA_1107700;sporozoite;0,71;7,67
PBANKA_1107800;sporozoite;0,21;4,87
PBANKA_1107900;sporozoite;0,01;6,12
PBANKA_1108000;sporozoite;0;5,45
PBANKA_1108100;sporozoite;0,07;4,67
PBANKA_1108200;sporozoite;0,02;6,17
PBANKA_1108300;sporozoite;0,66;7,17
PBANKA_1108400;sporozoite;0;4,37
PBANKA_1108500;sporozoite;0,03;5,16
PBANKA_1108600;sporozoite;0,16;4,71
PBANKA_1108700;sporozoite;0,12;4,5
PBANKA_1108800;sporozoite;0,07;4,25
PBANKA_1108900;sporozoite;0,09;4,96
PBANKA_1109000;sporozoite;0,22;5,68
PBANKA_1109100;sporozoite;0,04;6,18
PBANKA_1109200;sporozoite;0,13;5,52
PBANKA_1109300;sporozoite;0,02;4,39
PBANKA_1109400;sporozoite;0,01;1,91
PBANKA_1109500;sporozoite;0;0
PBANKA_1109600;sporozoite;0,01;5,9
PBANKA_1109700;sporozoite;0,32;6,24
PBANKA_1109800;sporozoite;0,02;4,58
PBANKA_1109900;sporozoite;0,05;5,99
PBANKA_1110000;sporozoite;0,03;6,77
PBANKA_1110100;sporozoite;0,29;5,98
PBANKA_1110121;sporozoite;0;4,83
PBANKA_1110200;sporozoite;0,04;6,27
PBANKA_1110300;sporozoite;0,04;5,3
PBANKA_1110350;sporozoite;0,34;5,37
PBANKA_1110500;sporozoite;0,06;4,68
PBANKA_1110600;sporozoite;0;3,28
PBANKA_1110700;sporozoite;0,16;5,97
PBANKA_1110800;sporozoite;0,3;5,52
PBANKA_1110900;sporozoite;0,92;7,27
PBANKA_1111000;sporozoite;0,84;7,52
PBANKA_1111200;sporozoite;0,18;4,58
PBANKA_1111300;sporozoite;0,07;5,86
PBANKA_1111400;sporozoite;0,02;5,26
PBANKA_1111500;sporozoite;0;0
PBANKA_1111600;sporozoite;0,01;4,85
PBANKA_1111700;sporozoite;0,01;4,23
PBANKA_1111800;sporozoite;0;2,6
PBANKA_1111900;sporozoite;0,14;5,92
PBANKA_1112000;sporozoite;0,59;7,01
PBANKA_1112100;sporozoite;0,11;3,51
PBANKA_1112200;sporozoite;0,02;2,63
PBANKA_1112300;sporozoite;0;0
PBANKA_1112400;sporozoite;0,03;2,97
PBANKA_1112500;sporozoite;0,1;5,16
PBANKA_1112600;sporozoite;0;2,6
PBANKA_1112700;sporozoite;0;0
PBANKA_1112800;sporozoite;0;0
PBANKA_1112900;sporozoite;0,12;4,62
PBANKA_1113000;sporozoite;0,02;5,23
PBANKA_1113100;sporozoite;0,12;6,47
PBANKA_1113200;sporozoite;0,26;5,19
PBANKA_1113300;sporozoite;0,46;6,16
PBANKA_1113400;sporozoite;0,23;5,86
PBANKA_1113500;sporozoite;0;3,36
PBANKA_1113600;sporozoite;0,03;5,36
PBANKA_1113700;sporozoite;0,11;4,71
PBANKA_1113800;sporozoite;0,21;5,56
PBANKA_1113900;sporozoite;0,34;5,29
PBANKA_1114000;sporozoite;0,15;4,89
PBANKA_1114051:tRNA;sporozoite;0,23;3,86
PBANKA_1114100;sporozoite;0,2;5
PBANKA_1114200;sporozoite;0,05;5,86
PBANKA_1114300;sporozoite;0,18;4,07
PBANKA_1114400;sporozoite;0,49;5,86
PBANKA_1114500;sporozoite;0,28;5,28
PBANKA_1114600;sporozoite;0,04;5,09
PBANKA_1114700;sporozoite;0,02;5,27
PBANKA_1114800;sporozoite;0,04;1,94
PBANKA_1114900;sporozoite;0,26;5,48
PBANKA_1115000;sporozoite;0;0
PBANKA_1115100;sporozoite;0,01;3,19
PBANKA_1115200;sporozoite;0,02;6,72
PBANKA_1115300;sporozoite;0,02;5,82
PBANKA_1115400;sporozoite;0,01;4,89
PBANKA_1115500;sporozoite;0,06;5,15
PBANKA_1115600;sporozoite;0,05;3,26
PBANKA_1115700;sporozoite;0,06;4,78
PBANKA_1115800;sporozoite;0,16;5,09
PBANKA_1115900;sporozoite;0,34;4,8
PBANKA_1116000;sporozoite;0,82;7,81
PBANKA_1116100;sporozoite;0,58;4,69
PBANKA_1116200;sporozoite;0,01;4,09
PBANKA_1116300;sporozoite;0,01;6,65
PBANKA_1116400;sporozoite;0,2;5,02
PBANKA_1116500;sporozoite;0,01;5,18
PBANKA_1116700;sporozoite;0,09;4,94
PBANKA_1116800;sporozoite;0,25;4,81
PBANKA_1116900;sporozoite;0,62;6,56
PBANKA_1117000;sporozoite;0,77;7,47
PBANKA_1117100;sporozoite;0,87;7,13
PBANKA_1117200;sporozoite;0,01;4,95
PBANKA_1117300;sporozoite;0;0
PBANKA_1117400;sporozoite;0;8,39
PBANKA_1117500;sporozoite;0,13;5,79
PBANKA_1117600;sporozoite;0,22;4,46
PBANKA_1117700;sporozoite;0,27;7,4
PBANKA_1117800;sporozoite;0,02;5,74
PBANKA_1117900;sporozoite;0,04;5,77
PBANKA_1118000;sporozoite;0,16;5,48
PBANKA_1118100;sporozoite;0,43;5,68
PBANKA_1118200;sporozoite;0,5;5,33
PBANKA_1118300;sporozoite;0,24;4,62
PBANKA_1118400;sporozoite;0,15;5,08
PBANKA_1118500;sporozoite;0,25;5,61
PBANKA_1118600;sporozoite;0,02;6,07
PBANKA_1118700;sporozoite;0,06;4,78
PBANKA_1118800;sporozoite;0,11;4,2
PBANKA_1118900;sporozoite;0,29;4,59
PBANKA_1119000;sporozoite;0,26;4,54
PBANKA_1119100;sporozoite;0,01;6,22
PBANKA_1119200;sporozoite;0,01;7,48
PBANKA_1119300;sporozoite;0,03;6,85
PBANKA_1119400;sporozoite;0,09;5,53
PBANKA_1119500;sporozoite;0,07;4,58
PBANKA_1119600;sporozoite;0;0
PBANKA_1119700;sporozoite;0,07;5,17
PBANKA_1119800;sporozoite;0,03;4,66
PBANKA_1119900;sporozoite;0,16;5,23
PBANKA_1119921:tRNA;sporozoite;0;0
PBANKA_1119941:tRNA;sporozoite;0,01;4,2
PBANKA_1120000;sporozoite;0,14;4,21
PBANKA_1120100;sporozoite;0;0
PBANKA_1120200;sporozoite;0;0,63
PBANKA_1120300;sporozoite;0,04;4,3
PBANKA_1120400;sporozoite;0,08;6,12
PBANKA_1120500;sporozoite;0;5,95
PBANKA_1120551:tRNA;sporozoite;0;0
PBANKA_1120600;sporozoite;0,05;5,26
PBANKA_1120700;sporozoite;0,22;6,09
PBANKA_1120800;sporozoite;0,01;4,86
PBANKA_1120900;sporozoite;0;0
PBANKA_1121000;sporozoite;0;0
PBANKA_1121100;sporozoite;0,03;3,9
PBANKA_1121200;sporozoite;0,02;5,26
PBANKA_1121300;sporozoite;0;0
PBANKA_1121400;sporozoite;0,01;7,25
PBANKA_1121500;sporozoite;0;0
PBANKA_1121600;sporozoite;0,03;6,79
PBANKA_1121700;sporozoite;0,1;5,78
PBANKA_1121800;sporozoite;0,06;5,49
PBANKA_1121900;sporozoite;0,01;4,96
PBANKA_1122000;sporozoite;0,16;5,37
PBANKA_1122100;sporozoite;0,24;5,23
PBANKA_1122200;sporozoite;0,05;3,71
PBANKA_1122300;sporozoite;0,02;5,55
PBANKA_1122400;sporozoite;0,03;4,97
PBANKA_1122500;sporozoite;0,05;5,99
PBANKA_1122600;sporozoite;0,04;5,36
PBANKA_1122700;sporozoite;0,11;4,88
PBANKA_1122800;sporozoite;0,44;6,84
PBANKA_1122900;sporozoite;0,11;5,11
PBANKA_1123000;sporozoite;0,01;3,54
PBANKA_1123100;sporozoite;0,01;4,1
PBANKA_1123200;sporozoite;0,02;4,45
PBANKA_1123300;sporozoite;0,34;5,13
PBANKA_1123400;sporozoite;0,08;6,18
PBANKA_1123500;sporozoite;0,65;6,44
PBANKA_1123600;sporozoite;0,01;4,38
PBANKA_1123700;sporozoite;0,09;5,84
PBANKA_1123800;sporozoite;0,87;5,67
PBANKA_1123900;sporozoite;0,02;6,35
PBANKA_1124000;sporozoite;0,07;7,02
PBANKA_1124100;sporozoite;0,22;5,42
PBANKA_1124200;sporozoite;0,02;4,6
PBANKA_1124300;sporozoite;0;0
PBANKA_1124400;sporozoite;0;5,7
PBANKA_1124500;sporozoite;0,04;4,86
PBANKA_1124600;sporozoite;0,01;4,58
PBANKA_1124700;sporozoite;0,01;4,15
PBANKA_1124800;sporozoite;0,01;4,15
PBANKA_1124900;sporozoite;0,03;5,71
PBANKA_1125000;sporozoite;0;0
PBANKA_1125100;sporozoite;0,15;6,6
PBANKA_1125200;sporozoite;0,32;4,73
PBANKA_1125300;sporozoite;0,05;4,93
PBANKA_1125400;sporozoite;0,01;5,98
PBANKA_1125500;sporozoite;0,13;6,65
PBANKA_1125600;sporozoite;0,14;5,74
PBANKA_1125650;sporozoite;0,02;5,75
PBANKA_1125700;sporozoite;0;5,64
PBANKA_1125800;sporozoite;0,01;5,19
PBANKA_1125900;sporozoite;0,48;6,78
PBANKA_1126000;sporozoite;0,42;5,91
PBANKA_1126100;sporozoite;0;0
PBANKA_1126200;sporozoite;0,02;6,95
PBANKA_1126300;sporozoite;0,02;5,5
PBANKA_1126400;sporozoite;0,26;6,24
PBANKA_1126500;sporozoite;0,01;4,87
PBANKA_1126600;sporozoite;0;0
PBANKA_1126700;sporozoite;0;5,33
PBANKA_1126800;sporozoite;0,76;7,9
PBANKA_1126900;sporozoite;0,17;5,29
PBANKA_1127000;sporozoite;0,01;6,77
PBANKA_1127100;sporozoite;0,02;4,55
PBANKA_1127200;sporozoite;0,02;3,06
PBANKA_1127300;sporozoite;0,01;4,88
PBANKA_1127400;sporozoite;0;0
PBANKA_1127500;sporozoite;0;5,94
PBANKA_1127600;sporozoite;0;6,64
PBANKA_1127700;sporozoite;0;0,71
PBANKA_1127800;sporozoite;0;10,44
PBANKA_1127900;sporozoite;0,02;6,56
PBANKA_1128000;sporozoite;0,03;5,77
PBANKA_1128100;sporozoite;0,92;9,64
PBANKA_1128200;sporozoite;0,02;4,38
PBANKA_1128300;sporozoite;0,08;5,24
PBANKA_1128400;sporozoite;0,04;5,48
PBANKA_1128500;sporozoite;0,81;7,23
PBANKA_1128600;sporozoite;0,36;5,44
PBANKA_1128700;sporozoite;0,17;4,59
PBANKA_1128800;sporozoite;0;4,25
PBANKA_1128900;sporozoite;0,14;3,71
PBANKA_1129000;sporozoite;0,09;5,95
PBANKA_1129100;sporozoite;0,05;5,36
PBANKA_1129200;sporozoite;0,15;4,28
PBANKA_1129300;sporozoite;0,05;5,04
PBANKA_1129400;sporozoite;0,48;5,05
PBANKA_1129500;sporozoite;0,03;4,02
PBANKA_1129600;sporozoite;0,05;3,31
PBANKA_1129700;sporozoite;0,25;5,37
PBANKA_1129800;sporozoite;0,13;4,03
PBANKA_1129900;sporozoite;0,05;4,99
PBANKA_1130000;sporozoite;0;3,08
PBANKA_1130100;sporozoite;0;0
PBANKA_1130200;sporozoite;0,23;6,01
PBANKA_1130300;sporozoite;0,01;6,29
PBANKA_1130400;sporozoite;0;0,32
PBANKA_1130500;sporozoite;0,04;4,6
PBANKA_1130600;sporozoite;0,23;4,85
PBANKA_1130700;sporozoite;0,09;4,57
PBANKA_1130800;sporozoite;0,12;4,98
PBANKA_1130900;sporozoite;0,18;5,07
PBANKA_1131000;sporozoite;0,11;5,31
PBANKA_1131100;sporozoite;0;7
PBANKA_1131200;sporozoite;0,03;6,1
PBANKA_1131300;sporozoite;0,3;5,6
PBANKA_1131400;sporozoite;0,19;5,43
PBANKA_1131500;sporozoite;0,28;5,03
PBANKA_1131600;sporozoite;0,03;6,05
PBANKA_1131700;sporozoite;0,16;5,67
PBANKA_1131800;sporozoite;0,04;5,37
PBANKA_1131851:tRNA;sporozoite;0;0
PBANKA_1131900;sporozoite;0,07;4,53
PBANKA_1132000;sporozoite;0,14;5,27
PBANKA_1132100;sporozoite;0,07;6,45
PBANKA_1132200;sporozoite;0,01;7,07
PBANKA_1132300;sporozoite;0;0
PBANKA_1132400;sporozoite;0,02;5,25
PBANKA_1132500;sporozoite;0,1;3,66
PBANKA_1132600;sporozoite;0,03;4,05
PBANKA_1132700;sporozoite;0,05;4,78
PBANKA_1132800;sporozoite;0;0
PBANKA_1132900;sporozoite;0,14;7,54
PBANKA_1133000;sporozoite;0,02;4,59
PBANKA_1133100;sporozoite;0,01;1,88
PBANKA_1133200;sporozoite;0,02;4,73
PBANKA_1133300;sporozoite;0,02;3,78
PBANKA_1133400;sporozoite;0,03;4,22
PBANKA_1133500;sporozoite;0,02;5,62
PBANKA_1133600;sporozoite;0,03;5,87
PBANKA_1133700;sporozoite;0,05;4,38
PBANKA_1133800;sporozoite;0,21;5,75
PBANKA_1133900;sporozoite;0,03;2,85
PBANKA_1134000;sporozoite;0,02;5,68
PBANKA_1134100;sporozoite;0,09;6,01
PBANKA_1134200;sporozoite;0;5,84
PBANKA_1134300;sporozoite;0,12;4,24
PBANKA_1134400;sporozoite;0,43;5,04
PBANKA_1134500;sporozoite;0,04;5,79
PBANKA_1134600;sporozoite;0,02;4,79
PBANKA_1134700;sporozoite;0,12;5,58
PBANKA_1134800;sporozoite;0,05;4,78
PBANKA_1134900;sporozoite;0,12;6,1
PBANKA_1135000;sporozoite;0;0
PBANKA_1135100;sporozoite;0,1;6,16
PBANKA_1135200;sporozoite;0;8,67
PBANKA_1135300;sporozoite;0,37;5,38
PBANKA_1135400;sporozoite;0,01;4,05
PBANKA_1135500;sporozoite;0,01;3,94
PBANKA_1135600;sporozoite;0,04;5,36
PBANKA_1135700;sporozoite;0,18;5,82
PBANKA_1135800;sporozoite;0,12;5,5
PBANKA_1135900;sporozoite;0,17;5,86
PBANKA_1136000;sporozoite;0;7,81
PBANKA_1136100;sporozoite;0,03;5,7
PBANKA_1136200;sporozoite;0,01;6,71
PBANKA_1136300;sporozoite;0,01;3,51
PBANKA_1136400;sporozoite;0;0
PBANKA_1136500;sporozoite;0;0
PBANKA_1136600;sporozoite;0;0
PBANKA_1136700;sporozoite;0,07;6,7
PBANKA_1136900;sporozoite;0,19;5,34
PBANKA_1137000;sporozoite;0,55;6,42
PBANKA_1137100;sporozoite;0;0
PBANKA_1137200;sporozoite;0,12;5,28
PBANKA_1137300;sporozoite;0,62;6,25
PBANKA_1137400;sporozoite;0;8,55
PBANKA_1137500;sporozoite;0;0
PBANKA_1137600;sporozoite;0;8,13
PBANKA_1137700;sporozoite;0,01;5,93
PBANKA_1137800;sporozoite;0;4,86
PBANKA_1137900;sporozoite;0;6,48
PBANKA_1138000;sporozoite;0,01;8,05
PBANKA_1138100;sporozoite;0,5;6,88
PBANKA_1138200;sporozoite;0;0
PBANKA_1138300;sporozoite;0,01;5,94
PBANKA_1138400;sporozoite;0,1;5,45
PBANKA_1138500;sporozoite;0,19;6
PBANKA_1138600;sporozoite;0,03;3,34
PBANKA_1138700;sporozoite;0,49;6,4
PBANKA_1138800;sporozoite;0,03;4,66
PBANKA_1138900;sporozoite;0,1;5,36
PBANKA_1139000;sporozoite;0,06;6,12
PBANKA_1139100;sporozoite;0,05;4,99
PBANKA_1139200;sporozoite;0,04;4,87
PBANKA_1139300;sporozoite;0,03;5,81
PBANKA_1139400;sporozoite;0;0
PBANKA_1139500;sporozoite;0;3,19
PBANKA_1139600;sporozoite;0,01;5,08
PBANKA_1139700;sporozoite;0,02;6,36
PBANKA_1139800;sporozoite;0,01;3,45
PBANKA_1139900;sporozoite;0,12;4,63
PBANKA_1140000;sporozoite;0,08;3,78
PBANKA_1140100;sporozoite;0,84;7,28
PBANKA_1140200;sporozoite;0,39;5,61
PBANKA_1140300;sporozoite;0,64;5,68
PBANKA_1140400;sporozoite;0,03;4,54
PBANKA_1140500;sporozoite;0;0
PBANKA_1140600;sporozoite;0,21;5,72
PBANKA_1140700;sporozoite;0,02;5,34
PBANKA_1140800;sporozoite;0,09;4,37
PBANKA_1140900;sporozoite;0,02;5,32
PBANKA_1141000;sporozoite;0,03;4,81
PBANKA_1141100;sporozoite;0,02;5,6
PBANKA_1141200;sporozoite;0,01;3,89
PBANKA_1141300;sporozoite;0,01;6,87
PBANKA_1141400;sporozoite;0,24;4,05
PBANKA_1141500;sporozoite;0,23;5,47
PBANKA_1141600;sporozoite;0,01;6,49
PBANKA_1141700;sporozoite;0,81;7,27
PBANKA_1141800;sporozoite;0;3,78
PBANKA_1141900;sporozoite;0,11;5,18
PBANKA_1142000;sporozoite;0,02;1,75
PBANKA_1142100;sporozoite;0,3;4,81
PBANKA_1142300;sporozoite;0,02;6,24
PBANKA_1142400;sporozoite;0;0
PBANKA_1142500;sporozoite;0,21;5,59
PBANKA_1142600;sporozoite;0,06;3,56
PBANKA_1142700;sporozoite;0,01;3,6
PBANKA_1142800;sporozoite;0,47;4,88
PBANKA_1142900;sporozoite;0,05;6,37
PBANKA_1143000;sporozoite;0,04;4,81
PBANKA_1143100;sporozoite;0;3,79
PBANKA_1143200;sporozoite;0;0
PBANKA_1143300;sporozoite;0,4;5,02
PBANKA_1143400;sporozoite;0,08;5,32
PBANKA_1143500;sporozoite;0;5,46
PBANKA_1143600;sporozoite;0,3;6,15
PBANKA_1143700;sporozoite;0,02;2,45
PBANKA_1143800;sporozoite;0,02;4,58
PBANKA_1143900;sporozoite;0;7,13
PBANKA_1144000;sporozoite;0;0
PBANKA_1144100;sporozoite;0,28;5,51
PBANKA_1144200;sporozoite;0,24;6,24
PBANKA_1144300;sporozoite;0,05;3,79
PBANKA_1144400;sporozoite;0,02;5,23
PBANKA_1144500;sporozoite;0;2,2
PBANKA_1144600;sporozoite;0,07;4,79
PBANKA_1144700;sporozoite;0,04;6,36
PBANKA_1144800;sporozoite;0,35;6,37
PBANKA_1144900;sporozoite;0,08;6,18
PBANKA_1145000;sporozoite;0,02;3,58
PBANKA_1145100;sporozoite;0,01;2,77
PBANKA_1145200;sporozoite;0;0
PBANKA_1145300;sporozoite;0,02;5,98
PBANKA_1145400;sporozoite;0;4,02
PBANKA_1145500;sporozoite;0,01;5,83
PBANKA_1145600;sporozoite;0,56;6,59
PBANKA_1145700;sporozoite;0;9,23
PBANKA_1145721:tRNA;sporozoite;0,01;3,15
PBANKA_1145731:tRNA;sporozoite;0;4,73
PBANKA_1145741:tRNA;sporozoite;0,02;5,29
PBANKA_1145751:tRNA;sporozoite;0,02;4,25
PBANKA_1145761:tRNA;sporozoite;0,01;4,2
PBANKA_1145800;sporozoite;0;8,04
PBANKA_1145900;sporozoite;0,84;2,85
PBANKA_1146000;sporozoite;0;0
PBANKA_1146100;sporozoite;0;2,99
PBANKA_1146200;sporozoite;0;0
PBANKA_1146241;sporozoite;0;0
